"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/12/2020","","I Reunião do Comitê de Proteção de Dados Pessoais no âmbito do Ministério das Comunicações","Esplanda dos Ministério Bloco R Salão Nobre","16:30","17:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","07/12/2020","","Reunião Interna","Ministério das Comunicações","15:45","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","07/12/2020","","Reunião Interna","Ministério das Comunicações","16:00","18:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","07/12/2020","","Reunião para Apresentação do PGD","Gabinete Sexec-MCom","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","08/12/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","14:30","15:15","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","08/12/2020","","Reunião com o Sr. Wagner Lenhart, Secretário de Gestão e Desempenho de Pessoal, do Ministério da Economia.","Webconferência","15:15","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","09/12/2020","","Reunião sobre Proposta PDA","Webconferência","14:30","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","09/12/2020","","Reunião Interna","Ministério das Comunicações","15:30","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","09/12/2020","","Reunião Prestação de Contas Anual TCU","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","09/12/2020","","Reunião Super.BR","Webconferência","17:00","18:00","",""
